1.084721117566289639e-02,-1.627959857314655034e-03,5.228497933518934382e-04,-1.697122515080035088e-02,-6.120962525017751427e-02,-1.086314824364752185e-01,-1.208305966337591963e-01,-7.840267525393160297e-02,3.836350816069323405e-02,6.193525659770387354e-02,2.227269034093998235e-02,1.123691552969707796e-03,-6.303110938823186515e-03,-4.092152638392129727e-02,-1.125807444243406841e-01,-1.846276324307030425e-01,-1.988050950147864371e-01,-1.262314022639665079e-01,6.190769038846115346e-02,9.963107100453938436e-02
3.069639297661119585e-03,4.012011641390336031e-03,-7.187042010237878510e-03,-1.184203209125021458e-02,-7.941376332116166156e-03,1.377381797821424815e-03,8.620869293656525933e-03,7.796195543396022311e-03,-3.729338061384768373e-03,-5.599490455875806225e-03,2.070097752421135029e-02,2.214397751276575566e-03,-7.778598262309838196e-03,-3.986087470495814494e-02,-1.022178394201952861e-01,-1.631309195749299501e-01,-1.734461989510131530e-01,-1.092821270965732283e-01,5.344426959432425905e-02,8.701504113960602249e-02
8.133732976427124339e-03,2.221916767771621448e-04,-1.977477805520426457e-03,-1.490450423622883061e-02,-4.244158326901994321e-02,-7.045316279496753598e-02,-7.636921318482120524e-02,-4.878970257560454743e-02,2.375531061755706622e-02,3.932273730296058367e-02,1.546583401592019347e-02,5.751436237267863738e-03,-1.253445877356390223e-02,-3.621587228245596451e-02,-6.782741235609299202e-02,-9.273665045795739803e-02,-9.096876085715986660e-02,-5.463726198154977842e-02,2.676784945518103156e-02,4.420356477236796200e-02
1.934816050937822329e-03,4.845194404434070151e-03,-8.326615485523746960e-03,-1.119821187644479653e-02,-5.066755243152290880e-04,1.695967628729944457e-02,2.708610309299330429e-02,2.022838639852709772e-02,-9.823212619041798294e-03,-1.527015118726348687e-02,2.120065592399378307e-02,1.429106120616877029e-03,-6.593569205112892462e-03,-3.947420449768707096e-02,-1.064166594966284296e-01,-1.732448313080613977e-01,-1.860519738609146545e-01,-1.182699590685238888e-01,5.765381233049508836e-02,9.490941264070286432e-02
-2.044632378365357495e-03,7.898322979634338215e-03,-1.254216433547977218e-02,-8.903635914848429672e-03,2.692157984385414732e-02,7.404637359580983069e-02,9.434617723911997711e-02,6.534897721452255503e-02,-3.152709870079036664e-02,-5.257441031499106993e-02,1.549805211380761438e-02,5.708439497896372616e-03,-1.247150113869650509e-02,-3.617956174087293836e-02,-6.801695669174896708e-02,-9.312130953846539660e-02,-9.136818363982383839e-02,-5.493661295126190530e-02,2.686199497100018319e-02,4.466830336770538645e-02
8.787267385370556294e-03,-2.833858939835336155e-04,-1.276632492370161770e-03,-1.529492263675612772e-02,-4.704343553418046525e-02,-8.003499424452009681e-02,-8.769914570799131059e-02,-5.637622839481722103e-02,2.743622951572315463e-02,4.528031284891838315e-02,1.717715851531101401e-02,4.467979137926292310e-03,-1.077163415383412814e-02,-3.720775435684325200e-02,-7.935433269711764104e-02,-1.167884506955523677e-01,-1.194103759141547233e-01,-7.365231150215541256e-02,3.603005574381737408e-02,5.919233843091353808e-02
1.000060693192211803e-02,-9.874157631581045869e-04,-3.610782224122074946e-04,-1.640844093416568214e-02,-5.511740850782759910e-02,-9.604460167894290912e-02,-1.061125125596948798e-01,-6.848063392288267215e-02,3.352434955966576702e-02,5.391059425446970838e-02,2.056773533799916009e-02,2.334894122252170745e-03,-7.949020725055648551e-03,-3.982538884010067975e-02,-1.012668898422059843e-01,-1.611986093049568025e-01,-1.712388764573759270e-01,-1.078258888799675796e-01,5.288405794070684396e-02,8.527871727589164674e-02
-3.925037840210643392e-03,9.036940030318744294e-03,-1.403512787389367758e-02,-7.360528838642466098e-03,3.898292790117545425e-02,9.832733563001661015e-02,1.224695542578134178e-01,8.373967508991418673e-02,-4.071635750979600565e-02,-6.565428457278005281e-02,1.800773214660056354e-02,4.124916557302134301e-03,-1.037549402207496585e-02,-3.808278178129288066e-02,-8.418188736488826929e-02,-1.258195427540398370e-01,-1.294458654291049948e-01,-8.000668427805013305e-02,3.917463252117906608e-02,6.385385335681864616e-02
2.683291214672456002e-03,4.249052064762162337e-03,-7.497859184143531967e-03,-1.158442588504721669e-02,-5.697948134042387855e-03,6.037373195286318758e-03,1.419366645206041055e-02,1.144377739242473553e-02,-5.647559877353240318e-03,-7.807784724845523786e-03,2.301353709754738741e-02,5.629331370968909676e-04,-5.532470197735971096e-03,-4.132050679992404357e-02,-1.175562522322134706e-01,-1.948484231925928789e-01,-2.107517419511349410e-01,-1.341321376999729531e-01,6.559888640370097057e-02,1.065613943542790681e-01
6.499848117163017913e-03,1.528924098833019107e-03,-3.794259033218491672e-03,-1.409137170971985938e-02,-3.134737153972272372e-02,-4.694703406059128059e-02,-4.823065979856462626e-02,-3.006731693522186888e-02,1.468987689354879153e-02,2.431152564731588889e-02,2.223970995382940075e-02,1.127645273833480233e-03,-6.303179258760768788e-03,-4.086789007751667063e-02,-1.124337188725761938e-01,-1.842800182760383765e-01,-1.983827769770532545e-01,-1.258877735272377341e-01,6.165388428826526490e-02,9.967151737578237858e-02
