1.139153282605395723e-02,-2.732506908684574631e-03,2.393236166079528576e-03,-1.934225535728636286e-02,-7.731468878219641128e-02,-1.406468112775869361e-01,-1.577597156721033400e-01,-1.040737877614665158e-01,5.179241250745859892e-02,7.798641697705670228e-02,1.296109840332609897e-02,3.080713256392201421e-03,-7.759202223666075010e-03,-2.487845359308574894e-02,-5.337692467502934413e-02,-8.282297909159500038e-02,-9.000210302792471806e-02,-5.754787011334104585e-02,2.813199763744801338e-02,4.661154312538520056e-02
-6.973430433859784117e-03,7.955791263807032027e-03,-1.189695965994730896e-02,2.788576670154956777e-03,4.982743746194665674e-02,1.036681510752677782e-01,1.296142843169092729e-01,9.366580264061473426e-02,-4.633376177929006412e-02,-6.885171812293770788e-02,1.849191992771287429e-02,1.609785862626778030e-03,-6.086638369003916083e-03,-4.143229766662563651e-02,-1.175123071717194961e-01,-1.869208034444767019e-01,-1.936228299744706116e-01,-1.113885276734195434e-01,6.025376819552605290e-02,6.046740969994773840e-02
1.557821892446070722e-02,-6.648037754557516166e-03,7.765395742151397218e-03,-1.287101994030776658e-02,-7.254764785440781516e-02,-1.455873299565544898e-01,-1.640012546856264020e-01,-1.025066278089293570e-01,4.501581846067785608e-02,1.165357588073333006e-01,2.212516306724782167e-03,5.692730476274110440e-05,-2.623611034987850810e-04,-1.595995534147316708e-02,-6.942415828902981367e-02,-1.181290664389177680e-01,-1.538967168801081975e-01,-7.206977611251866311e-02,3.939780180024547718e-02,2.381991731763469233e-02
5.056695333212693488e-03,7.358969758388036325e-04,-2.444749645514803470e-03,-4.320131869000461491e-03,-9.729416487501812635e-03,-2.684790083310339276e-02,-2.559703105492147981e-02,-8.558504902090213057e-03,-4.283560615430464028e-03,5.714889758910225714e-02,1.157384340650080556e-02,-3.661471019685308415e-03,4.106448142522763078e-03,-2.856203785309775756e-02,-1.318410723353029557e-01,-2.359295002152598797e-01,-2.635122237256646294e-01,-1.393015786938255618e-01,8.359110215721235471e-02,1.979104180195118134e-02
-3.916814813621105618e-03,6.661472865618470879e-03,-1.036065595041388981e-02,-2.053156896070253146e-04,3.753326753456803777e-02,8.139264159029313550e-02,1.016692675261863937e-01,7.178682678682325735e-02,-3.583508169969915752e-02,-5.121322372938805212e-02,1.674860608617664837e-02,2.667636997669316223e-03,-7.541680393873997912e-03,-3.809843313749088772e-02,-9.731636003738328156e-02,-1.505737130871444285e-01,-1.533017059394016224e-01,-8.771573881702104947e-02,4.634701570727729064e-02,5.396352816720192958e-02
-8.726717667069783246e-03,1.031886520665871443e-02,-1.553419887509087036e-02,5.001362807783328590e-03,7.679242836237788750e-02,1.604803350885732338e-01,1.897732362718906884e-01,1.369429662960667260e-01,-6.541712357624387963e-02,-1.133683132259518667e-01,1.759798637391668530e-02,4.119461625752114664e-03,-1.004494492512107359e-02,-4.263004859272950808e-02,-9.867250434836941086e-02,-1.428072790770623934e-01,-1.428845401987167973e-01,-7.901723253917085354e-02,4.515628232240233297e-02,3.114146583505650323e-02
1.159466740529968565e-03,3.384364382519497796e-03,-5.962056626122705198e-03,-3.825079905484370969e-03,6.947044600388386018e-03,1.564964099656620394e-02,2.356958967140277555e-02,2.044556496949561514e-02,-1.155922500677423505e-02,-5.705110419428177301e-03,1.808281869193251179e-02,-3.758476627523099634e-05,-3.396106652723253350e-03,-3.597286713196994751e-02,-1.119397731318703126e-01,-1.893704807373437493e-01,-2.030718071260679269e-01,-1.226704676959975981e-01,6.311169375895943345e-02,8.257371198175178506e-02
9.692001503245062377e-03,-1.729525808952157850e-03,9.506958488524203110e-04,-1.453118779150190144e-02,-5.384051629445927439e-02,-9.801515299995758324e-02,-1.113020872978019715e-01,-7.659632382294023767e-02,3.755857168041207284e-02,5.980663141018427442e-02,1.376591929549500493e-02,1.959541522273407221e-03,-6.004220073820940029e-03,-2.663595243905769391e-02,-6.689856872618707428e-02,-1.073811668566284627e-01,-1.180194007614724094e-01,-7.862717752423320494e-02,3.794551432184421758e-02,6.504089693323963917e-02
-7.435147055750213063e-03,1.494976137875897448e-02,-2.373408694324585788e-02,4.890888984882241219e-03,1.158559891295812688e-01,2.330905844133502047e-01,2.564111668049419146e-01,1.976784159288365039e-01,-9.547744574828495590e-02,-1.556102597248294195e-01,2.069718578291490640e-02,4.792540960925191496e-03,-1.172065498449676585e-02,-4.983107990560114997e-02,-1.120891122555949249e-01,-1.584357930944985671e-01,-1.638471167164066711e-01,-9.262910830453785493e-02,6.246560831493461197e-02,-2.034311223685236758e-02
8.150698726244270942e-03,-9.048223667135757431e-04,-9.977579923563240083e-05,-1.347024392577960035e-02,-4.684715248138670435e-02,-8.338740190292345811e-02,-9.546136504367613851e-02,-6.577157748880034516e-02,3.259182821847361744e-02,4.924292399266170378e-02,1.516136549181726356e-02,1.647663229923899963e-03,-5.770219945843708953e-03,-2.830812252487552999e-02,-7.259507758598655880e-02,-1.176782611670352252e-01,-1.275165949247965280e-01,-8.461598405697162706e-02,4.111382153353603658e-02,6.890575220592022598e-02
