3.861504362970472615e-01,7.654806611476840938e-01,-1.301393457550144905e+00,-2.987859023316527196e+00,-2.824654136309928898e+00,8.999607348118433547e-01,4.196211630481286647e+00,1.529183710096919224e+00,-8.569822342503293777e-01,-8.153292539300909247e-01,5.519943474392321470e-01,7.153655994120737827e-01,-1.239993979759920872e+00,-3.577375974911380485e+00,-5.256180812211502129e+00,-3.672407364653454742e+00,1.736816441342088790e+00,1.577623885663962167e+00,-1.008141756166257563e+00,1.484491281577200450e-01
7.941294638454579058e-01,9.361005514598573773e-01,-1.684515384327685217e+00,-4.027391682779280835e+00,-2.582778192558788710e+00,3.682077738614092599e+00,4.727205723498976830e+00,1.616509635957487090e+00,-8.208884986796021188e-01,-1.280755603773632512e+00,-2.801160856125676224e-01,4.123221475045290019e-01,-6.286459679309013282e-01,7.772440483743035811e-02,1.788639765211654242e-01,-9.826673799915017216e-02,6.879400692967808650e-01,6.048200056220826015e-01,-2.915702169863816917e-01,-3.767574019573186050e-01
9.140873188046033659e-01,6.355528177685465518e-01,-1.204594907155391192e+00,-4.031205384354920263e+00,-4.930223784769337314e+00,-2.314823545806196314e+00,1.883247282365342612e-01,7.290213356938103351e-01,-3.813658899378188361e-01,-1.906661583198338561e-01,4.298496080353035320e-01,4.325619515592540321e-01,-8.153658083165941095e-01,-1.569267411846341664e+00,2.456535207347493033e-01,2.425347793144486896e+00,2.062117628827506710e+00,8.487220585928421102e-01,-4.808557879287709835e-01,-3.486069231890754350e-01
9.291138914122067938e-01,7.219588676420805040e-01,-1.384352892549372438e+00,-3.357616096884807888e+00,-2.751481270591018546e-01,4.189399800457885625e+00,2.764012815377845822e+00,1.203476914603079040e+00,-7.155885003655413357e-01,-3.123935647001353511e-01,1.035802374020263095e+00,8.264344074044059907e-01,-1.536093964687812674e+00,-4.921919979463535100e+00,-6.357245704508374118e+00,-6.966763201645214121e-01,1.275377937241193083e+00,8.703876917905164490e-01,-3.223112147904932390e-01,-1.032902390888882138e+00
2.529378136812518441e-01,4.561318529571594116e-01,-8.134283893469347326e-01,-1.412463840548484395e+00,-1.925442714626004026e+00,-9.800086733785110527e-01,3.372909551087123203e-01,5.444359098727719060e-01,-2.107492281578617621e-01,-5.185266447856575756e-01,2.184125642622438968e-01,3.436893605887622050e-01,-6.478906590484833083e-01,-7.162342117987223755e-01,-4.104580974338407628e-01,1.688183016202478459e+00,2.437609618404559253e+00,9.476697596158980552e-01,-4.756728879386997733e-01,-7.229150748820973860e-01
7.167502862076474690e-01,7.714893443813686247e-01,-1.428377595783231424e+00,-2.886671815326347978e+00,-1.624558019568038691e-01,5.565895543720941419e+00,5.120443779148537544e+00,1.579307159924162374e+00,-8.568762961041401782e-01,-1.067582034492770893e+00,1.022687538082677650e+00,9.948462695606680173e-01,-1.817140673815331064e+00,-4.916949593234757998e+00,-4.613580495406067072e+00,1.857345674825334525e+00,4.180560518975259043e+00,1.573287142685701356e+00,-8.027402881070607732e-01,-1.161375125496355132e+00
2.055669775409684208e-01,5.234349962481321672e-01,-9.231598950019734851e-01,-1.081984901337766480e+00,5.523977915809711314e-01,2.813521514795772838e+00,2.577148382041986263e+00,1.014909278667731174e+00,-5.398794249639798926e-01,-6.159871609166529538e-01,7.196366032343199937e-01,8.778242420406918711e-01,-1.547362135329824584e+00,-4.068873924998791303e+00,-3.504956416362695393e+00,3.772381875541440110e-01,1.360524255449879316e+00,8.548709850456410742e-01,-4.073828514652939603e-01,-5.977214704252961086e-01
6.403457858881790310e-01,8.123141955820221138e-01,-1.432365204260844349e+00,-3.663515138322858355e+00,-2.232560497035926073e+00,4.435862708781902697e+00,4.418103825530004691e+00,1.270214318837384893e+00,-5.956346185287636485e-01,-1.350129636068443606e+00,2.927967376071868855e-01,8.171255263913839162e-01,-1.313365794341862403e+00,-3.790733505236660417e+00,-5.181000680448399898e+00,-1.885539549088360856e-01,2.373211073587992104e+00,6.146357231945051014e-01,-1.473209757581736001e-01,-1.372338908650866385e+00
8.556231161668425012e-01,1.505819554411080008e-01,-5.084851195649489064e-01,-1.124663817397403509e+00,1.119861834701457282e+00,5.296246925477801959e+00,3.307004894537140860e+00,1.182232046709954520e+00,-6.945501894275886157e-01,-4.466129938492260920e-01,2.788000716278365432e-01,2.495997700218502979e-01,-5.153122820322250108e-01,-5.379796961782430387e-01,-5.361901517780727211e-01,2.980465953001388169e+00,2.837670867238553107e+00,8.661292929604293978e-01,-3.979787507189292417e-01,-9.335961595924612277e-01
2.734784174738115192e-01,8.545625509862766478e-01,-1.392093435518238165e+00,-3.522766491700758618e+00,-4.695215477210958888e+00,-3.800983946767439448e-01,4.825187215152376474e+00,1.252102323457532806e+00,-5.612830514588983410e-01,-1.568740659084307820e+00,3.915888201850603600e-01,4.567475508318504795e-01,-8.735630733522892211e-01,-1.067774388936316043e+00,4.236989679595276614e-01,1.300256961456415894e+00,2.597022405109208343e+00,1.427614566797721807e+00,-9.398477853871006760e-01,1.404363069520186968e-01
6.440571315662700913e-01,1.047750582880351056e+00,-1.829023290901722998e+00,-3.859397098377412405e+00,-2.467550686565631590e+00,1.110116749226261579e+00,2.568966492067000118e+00,1.314423705194996517e+00,-6.854058620035106131e-01,-7.345617343358414875e-01,3.271412955917715193e-01,5.725769362560473308e-01,-1.080012298677240690e+00,-6.461228697380027031e-01,2.507334436389664134e+00,5.510672084680246385e+00,4.569583082606595958e+00,1.626653285175571062e+00,-9.145048467901463196e-01,-8.383289732873977496e-01
3.355941892258366699e-01,3.438179924772543639e-01,-6.489770346745996621e-01,-1.318579984822501716e+00,-1.613196287260824535e+00,-6.492995984986477120e-01,3.424484855253182025e-01,4.762633827234080131e-01,-2.250666665875922234e-01,-2.717396316493705388e-01,3.702374166890458618e-01,1.554933089027425441e-01,-4.023348067840729625e-01,-1.791060971723090200e-01,1.111355775360569842e+00,3.212705331803985764e+00,2.775009493753071155e+00,1.018517370955630330e+00,-5.806644822386358706e-01,-4.699763692295033102e-01
4.604934882882749103e-01,6.670307505970036743e-01,-1.210677569100501172e+00,-1.945566056939577626e+00,8.181807867422392633e-01,4.995886559804036509e+00,4.131257535501811518e+00,1.370393785722685553e+00,-7.501039112669645181e-01,-8.382614427877776997e-01,6.707222430874986152e-01,7.297687684057446722e-01,-1.294581272598374078e+00,-3.710428989327103189e+00,-3.673742521309820042e+00,1.052548904748848768e+00,2.583858644976686936e+00,1.001451875359079979e+00,-5.083248657016953276e-01,-7.433827878371287445e-01
9.057047956621527840e-02,2.666277221646576878e-01,-5.058811316090933152e-01,-1.455661764948629720e-02,2.769798718181649688e-01,1.342598418496227242e-01,6.923597180317324629e-01,6.211339434558792449e-01,-3.212350370882333106e-01,-2.639824340490307675e-01,7.444747010059471481e-01,4.943810258782837530e-01,-9.800464046140678898e-01,-2.663976835873309579e+00,-1.872336232566005787e+00,2.054973538640950892e+00,3.197718907388305887e+00,1.148367051334683087e+00,-6.117324336659165640e-01,-7.411324469251300284e-01
