1.467500000000000071e+01,1.250000000000000000e+01
2.026699999999999946e+01,1.276099999999999923e+01
1.369699999999999918e+01,1.221599999999999930e+01
1.233099999999999952e+01,1.876500000000000057e+01
1.513499999999999979e+01,1.568800000000000061e+01
1.633599999999999852e+01,1.930999999999999872e+01
1.439700000000000024e+01,1.456400000000000006e+01
1.679100000000000037e+01,1.219699999999999918e+01
1.316300000000000026e+01,1.309299999999999997e+01
1.478299999999999947e+01,1.457499999999999929e+01
1.823699999999999832e+01,1.965500000000000114e+01
1.109800000000000075e+01,1.197400000000000020e+01
1.582799999999999940e+01,1.166499999999999915e+01
1.370899999999999963e+01,1.533999999999999986e+01
1.065600000000000058e+01,1.754799999999999827e+01
1.902899999999999991e+01,1.680999999999999872e+01
1.367200000000000060e+01,1.672700000000000031e+01
1.498900000000000077e+01,1.853300000000000125e+01
1.384500000000000064e+01,1.821799999999999997e+01
1.502200000000000024e+01,1.838700000000000045e+01
1.527200000000000024e+01,1.929100000000000037e+01
1.542999999999999972e+01,1.952499999999999858e+01
1.348799999999999955e+01,1.931299999999999883e+01
1.699500000000000099e+01,1.310200000000000031e+01
1.896300000000000097e+01,1.353400000000000070e+01
1.875600000000000023e+01,1.658200000000000074e+01
1.464499999999999957e+01,1.185500000000000043e+01
1.697599999999999909e+01,1.330799999999999983e+01
1.379199999999999982e+01,1.174300000000000033e+01
1.440499999999999936e+01,1.709600000000000009e+01
1.649299999999999855e+01,1.257099999999999973e+01
1.829599999999999937e+01,1.409500000000000064e+01
1.762399999999999878e+01,1.352200000000000024e+01
1.693700000000000117e+01,1.451900000000000013e+01
1.769099999999999895e+01,1.294599999999999973e+01
1.603200000000000003e+01,1.473199999999999932e+01
1.263700000000000045e+01,1.201500000000000057e+01
1.220299999999999940e+01,1.849200000000000088e+01
1.546700000000000053e+01,1.484099999999999930e+01
1.471400000000000041e+01,1.084699999999999953e+01
1.661400000000000077e+01,1.668900000000000006e+01
1.148399999999999999e+01,1.149900000000000055e+01
1.558699999999999974e+01,1.582499999999999929e+01
