3.656711556524647744e-01,6.500212201899022713e-01,6.167010902747938061e-01,6.158890778890743212e-01,6.089519654782634683e-01,6.068969191336066604e-01,6.234817888035939504e-01,6.118481306512173479e-01,6.570299985655814190e-01,3.381532784992020702e-01,-1.759848384428923038e-02,4.474069931215081397e-03,-3.357205969722505678e-03,7.772425752612480490e-03,8.883565330412564881e-03,3.084761791787661925e-02,-1.781695819703903519e-02,-1.200424682204461954e-02,-8.517192730400644299e-04,5.576160001004595163e-02,-1.130826549389452040e-02,6.057197521626180026e-03,-6.722178248417521457e-03,-3.738337950464763748e-03,-5.881637480783942495e-03,-1.281126700391730655e-01,-3.786753578040694818e-02,1.796654872671556158e-02,-1.317309349200683488e-02,2.279390006715964132e-02,9.474887310583286759e-02,-2.923940863267645088e-02,2.898199203051990414e-02,-1.057685608461972071e-01,-1.241916069113031401e-01,-6.553534494026660995e-02,-3.040939460080781254e-02,1.875199760229722887e-02,-1.913039211903058701e-02,5.730499368235281166e-02
3.439792057642225842e-01,6.551335393340037561e-01,6.134832307337414470e-01,6.203756883638371633e-01,6.133519065359196443e-01,6.136345305741488509e-01,6.232470575254430711e-01,6.113130788320542131e-01,6.579663540497719953e-01,3.340769571722841391e-01,-2.643813864542792630e-02,6.260573646088582120e-03,-3.958012584187978709e-03,4.675692069275586525e-03,4.114637711001130349e-03,3.492650029917106214e-02,1.203946694359597953e-02,-3.140311006923231230e-02,2.505018799853675829e-02,-4.423040977968275417e-02,-2.964251208291809880e-02,9.990482789486668930e-03,-8.900874338247296083e-03,-5.372659030116778978e-04,-8.366213023145510630e-03,-7.098175280421717415e-02,-3.303157882508597765e-02,-5.047789459819976808e-03,9.714678826969781744e-04,1.854084712150967651e-02,-7.384072664528876229e-02,2.228629455756471478e-02,-2.143265244560878593e-02,7.436285623084945562e-02,9.038711058857459846e-02,5.642529805405015197e-02,2.240526275256739946e-02,-3.047459114551042889e-02,2.667434043485523640e-02,-5.971206210098360667e-02
3.424572661743308100e-01,6.554981954837564295e-01,6.132544282948958481e-01,6.206314902985816673e-01,6.163637647578714684e-01,6.124369764110395575e-01,6.232780986600520157e-01,6.118034524639048843e-01,6.573032020062904435e-01,3.362566149654115932e-01,-1.555512201484795382e-02,3.609295514374614728e-03,-1.997059673468301773e-03,-7.651839222227092320e-04,-9.702910712848955566e-03,-4.870888338955194075e-03,1.138015837161164643e-03,3.982890004160553193e-03,-3.249437627408998004e-04,-1.402683905130911075e-02,-1.542155580703771789e-02,6.626798537115195786e-03,-6.520779253446910145e-03,-6.625916341032760115e-03,-1.749484270840876571e-02,-1.062396915136251535e-01,-4.045748147377475901e-02,3.131463476795098844e-02,-2.491712810134232015e-02,4.821192298517463365e-02,-5.381080087604137030e-02,1.735182882768961793e-02,-1.777235580024869727e-02,6.439303921277397813e-02,7.480345210913870446e-02,1.828118939469154658e-02,1.577635910530165303e-02,7.298472517831694484e-03,-1.800689125383721917e-03,-1.976238270397570607e-02
3.595989900893299396e-01,6.513985112098825692e-01,6.158681710457563074e-01,6.169553107384493362e-01,6.127298408637342764e-01,6.155769579715428819e-01,6.210780263582631466e-01,6.121807203950426768e-01,6.565421327906513227e-01,3.406343581572051082e-01,3.123653118451755542e-02,-6.645180417739193594e-03,3.503849248974550464e-03,-4.260209257382577969e-03,4.560493880292719460e-04,-2.357500840507264356e-02,-9.873732374606937132e-03,2.273217044028759404e-02,-2.081248373040313349e-02,5.023793558745938415e-02,-2.530234000900305480e-02,9.241222935622774026e-03,-8.751653071759742109e-03,4.864352361576042283e-04,-5.246649213815450519e-03,-9.652167989813496829e-02,-4.441935762709805363e-02,2.398489205599809489e-03,-5.986450005621391304e-03,3.753829020636974267e-02,7.081006554587662705e-02,-2.346867020098045500e-02,2.481980242908858256e-02,-9.462271710072739372e-02,-1.079655949088592082e-01,-6.347307426868724345e-03,-1.854511899141273595e-02,-3.333323125984945234e-02,1.933784267993748224e-02,7.362497886161167848e-03
3.404177932856002897e-01,6.560053641467116226e-01,6.129300919567257644e-01,6.210917931633832545e-01,6.156548041319667153e-01,6.199514079904917541e-01,6.224988143105749661e-01,6.101127815802250831e-01,6.598666170931478669e-01,3.269725599796167170e-01,-2.375718886921206197e-02,5.542134348969027929e-03,-3.353836183481938640e-03,2.172382396103466479e-03,-2.760583551880847059e-04,1.426132194300995526e-02,7.732128703311915222e-03,-1.332094040689058359e-02,1.329882527767567955e-02,-3.701420287816162974e-02,-4.345622983692811608e-02,1.332230088839464477e-02,-1.127781737117294555e-02,5.870152484619598800e-03,5.828174064589125049e-03,-3.283192995554987809e-02,-2.461263302290525937e-02,-4.620441897015268445e-02,3.197888741241638327e-02,-2.495279044246785649e-02,-4.895992056327128777e-02,1.632716877656394464e-02,-1.726783044821115706e-02,6.423844713825765940e-02,7.431230895618753940e-02,9.091534575922446959e-03,1.268867675348836141e-02,1.488941553437832938e-02,-8.247421338999680329e-03,-6.815652030437172049e-03
3.505255942116884960e-01,6.536102515915407363e-01,6.144387472747778745e-01,6.190251860491079450e-01,6.120951947900308276e-01,6.142585635903931029e-01,6.220195896079303566e-01,6.113545416903708452e-01,6.578104656856822441e-01,3.355356923377381673e-01,1.474500325940840406e-02,-3.149004971415970619e-03,1.804193318579871627e-03,-4.180487184785635670e-03,-1.141930698922320395e-02,-3.886967223589737896e-02,-1.169230946799990414e-02,4.030861449322596657e-02,-3.187004361471457853e-02,5.362076747313547498e-02,-3.440808931408230464e-02,1.138851852963815303e-02,-1.015345945438797352e-02,4.210683569190389053e-03,1.330912616404132665e-03,-7.822097256001279975e-02,-4.117186914653300778e-02,-2.067745426348678930e-02,1.074705811580950812e-02,1.751552288647191882e-02,7.412707160205525558e-02,-2.301117870606401300e-02,2.297999173975658754e-02,-8.474153504424697392e-02,-1.016239638957352337e-01,-4.659171678032533737e-02,-2.097987949312755604e-02,1.564135706464805237e-02,-1.598578115744881539e-02,4.723903784370134251e-02
3.467056795946907854e-01,6.545312422891602644e-01,6.138485655164254151e-01,6.198063070304161704e-01,6.159479282876927364e-01,6.122565512343396410e-01,6.225173839349686933e-01,6.120516783630973734e-01,6.568131163348966961e-01,3.389059269684679965e-01,-1.918013284824716252e-02,4.331545729809585174e-03,-2.288108605693764744e-03,-2.033289377469960860e-03,-1.701409960095239676e-02,-1.507124577034186716e-02,-4.766907062822898708e-03,2.231004267492657858e-02,-1.633280799886777795e-02,2.036149651060722987e-02,-2.112475875580704932e-02,8.010866307277680898e-03,-7.535527779630218220e-03,-4.392356347799289407e-03,-1.303865007064264336e-02,-1.101206815765799207e-01,-4.501630517133467513e-02,2.291777624418086037e-02,-2.146722603561672035e-02,5.883859899406523181e-02,-5.675234988795232333e-02,1.863019809834231752e-02,-1.942610174678176260e-02,7.150503079842623899e-02,8.122919968173028527e-02,1.386420043577679673e-02,1.765753436556330436e-02,1.621290102104014363e-02,-8.459625490822929306e-03,-1.158831508790861275e-02
3.606949512304363781e-01,6.511914654690593718e-01,6.159710521357970592e-01,6.168936690392226030e-01,6.087314515033332984e-01,6.095315000357401924e-01,6.222602667900855034e-01,6.130255575279395241e-01,6.551260934228801958e-01,3.461512485380435766e-01,-5.438280274394542008e-03,1.615070944147604850e-03,-1.482038429076882073e-03,3.494329358966395249e-03,3.468937524988195339e-03,5.308476573206927576e-03,-8.783616745902816242e-03,1.510922613345816240e-03,-4.509545120930082140e-03,2.521458126632070834e-02,-1.190238581108438165e-02,6.171763550071818205e-03,-6.771161901148865098e-03,-3.620355515861050505e-03,-8.518957003200058886e-03,-1.065120752155601785e-01,-4.778900858536525020e-02,2.433830993476106958e-02,-2.454324560425552929e-02,7.403200491588596277e-02,9.434058204020062677e-02,-2.875529163288615547e-02,2.815255326850474651e-02,-1.018915881693447378e-01,-1.210952133696674982e-01,-7.013989127781776467e-02,-3.051143430291202233e-02,2.955364013687221750e-02,-2.786940756121319279e-02,7.216851303656673933e-02
3.500376592901797146e-01,6.536639195143547632e-01,6.144380164135718747e-01,6.189948672549505648e-01,6.112028460949370245e-01,6.130190240068038587e-01,6.224133035772113631e-01,6.112460076896787387e-01,6.579637319924556138e-01,3.348216092236113717e-01,-4.893885774004957945e-03,1.667786746538144765e-03,-1.860390148079386387e-03,7.075758639417241945e-03,1.589488145922795734e-02,3.285318988096926074e-02,4.782994248878177229e-03,-4.090804606545889871e-02,3.150644725065011864e-02,-4.687080991620179438e-02,-4.426448357395808275e-02,1.355000021894163867e-02,-1.137365091413974905e-02,4.802127783416737516e-03,1.711836686698560428e-03,-7.839322350587321631e-02,-4.052054904983211359e-02,-1.435268283727228651e-02,6.818909126747345860e-03,1.834229085649383487e-02,8.332088836075174365e-02,-2.521802646009370028e-02,2.445215352432671824e-02,-8.753216718647505168e-02,-1.032079112992551062e-01,-6.316137565289958733e-02,-2.610584393162010061e-02,2.775763591468317221e-02,-3.326837960816479700e-02,1.118399036857943007e-01
3.520705947737337027e-01,6.531594329290698608e-01,6.147766028012411343e-01,6.184656736816043221e-01,6.110327016699410585e-01,6.156813666983798061e-01,6.221883742973781661e-01,6.114676206083065058e-01,6.576437189016034468e-01,3.359896919375562341e-01,-6.879238801498446798e-03,2.147307648645528991e-03,-2.185388765812017013e-03,7.961852777301468148e-03,1.749270638635417804e-02,3.921032369244979721e-02,9.778765235306081938e-03,-4.482233944985421215e-02,3.389422319087374846e-02,-4.886216069361265513e-02,-3.495820239258749795e-02,1.145693297526695700e-02,-1.006839072944919720e-02,2.800425992517101975e-03,1.459729878374733947e-03,-6.705533543345287839e-02,-3.384215457519315629e-02,-9.138807576843033936e-03,3.116112686775576821e-03,2.087594827437104505e-02,7.832734921333078804e-02,-2.455617875937086275e-02,2.466807627235630823e-02,-9.067720785995930788e-02,-1.053143298991875421e-01,-4.232184991623694215e-02,-2.708787095647116616e-02,1.606031655300075439e-03,-8.410699370818675025e-03,5.359460575835703344e-02
