0.000000000000000000e+00,4.127740986162595771e-01,5.992625357273069220e-01
5.000000000109139364e-03,4.127740986162595771e-01,5.992625357273069220e-01
1.000000000021827873e-02,4.127705179755118414e-01,5.992637532308411341e-01
1.500000000032741809e-02,4.127746067233724059e-01,5.992622369289228867e-01
2.000000000043655746e-02,4.127753374106806206e-01,5.992619409462868196e-01
2.500000000054569682e-02,4.127745671361883195e-01,5.992619464594615142e-01
3.000000000065483619e-02,4.127757996138625707e-01,5.992606952112120577e-01
3.500000000076397555e-02,4.127780035265233849e-01,5.992584321281352322e-01
4.000000000087311491e-02,4.127805038418284611e-01,5.992551349407785333e-01
4.500000000098225428e-02,4.127840700744686564e-01,5.992501261754509256e-01
5.000000000109139364e-02,4.127890484937100646e-01,5.992429008723881845e-01
5.500000000120053301e-02,4.127953953017314825e-01,5.992330846381132003e-01
6.000000000130967237e-02,4.128033029005029331e-01,5.992201580037550546e-01
6.500000000141881173e-02,4.128130487329393916e-01,5.992035391277874545e-01
7.000000000152795110e-02,4.128248126550729258e-01,5.991826678534932782e-01
7.500000000163709046e-02,4.128387681067813841e-01,5.991569629933929386e-01
8.000000000174622983e-02,4.128551232188971132e-01,5.991258071885504632e-01
8.500000000185536919e-02,4.128740791198807769e-01,5.990885697820762523e-01
9.000000000196450856e-02,4.128958243068838185e-01,5.990446111473168855e-01
9.500000000207364792e-02,4.129205494868914972e-01,5.989932775055566427e-01
1.000000000021827873e-01,4.129484453448913350e-01,5.989339040921491941e-01
1.050000000022919266e-01,4.129796972213742867e-01,5.988658195212130941e-01
1.100000000024010660e-01,4.130144865200036652e-01,5.987883467049073261e-01
1.150000000025102054e-01,4.130529917108828331e-01,5.987008038924798159e-01
1.200000000026193447e-01,4.130953871393006072e-01,5.986025066747847623e-01
1.250000000027284841e-01,4.131418425394718930e-01,5.984927695313997376e-01
1.300000000028376235e-01,4.131925232078114130e-01,5.983709069578316830e-01
1.350000000029467628e-01,4.132475898254963642e-01,5.982362346760865535e-01
1.400000000030559022e-01,4.133071981730770950e-01,5.980880708151198322e-01
1.450000000031650416e-01,4.133714990317684523e-01,5.979257369222823471e-01
1.500000000032741809e-01,4.134406381152984644e-01,5.977485588875406375e-01
1.550000000033833203e-01,4.135147559610418688e-01,5.975558678207744112e-01
1.600000000034924597e-01,4.135939878481905696e-01,5.973470008539065734e-01
1.650000000036015990e-01,4.136784637497061268e-01,5.971213018688671381e-01
1.700000000037107384e-01,4.137683082901498777e-01,5.968781221691417116e-01
1.750000000038198777e-01,4.138636407109151927e-01,5.966168210981098730e-01
1.800000000039290171e-01,4.139645748500935252e-01,5.963367666042365123e-01
1.850000000040381565e-01,4.140712191327886038e-01,5.960373357585007081e-01
1.900000000041472958e-01,4.141836765684855370e-01,5.957179152288484270e-01
1.950000000042564352e-01,4.143020447560204489e-01,5.953779017143199237e-01
2.000000000043655746e-01,4.144264158956993960e-01,5.950167023417819445e-01
2.050000000044747139e-01,4.145568768070906351e-01,5.946337350285124668e-01
2.100000000045838533e-01,4.146935089517302386e-01,5.942284288133522496e-01
2.150000000046929927e-01,4.148363884602842000e-01,5.938002241588394847e-01
2.200000000048021320e-01,4.149855861634960674e-01,5.933485732266906565e-01
2.250000000049112714e-01,4.151411676262891648e-01,5.928729401288288514e-01
2.300000000050204108e-01,4.153031931845636016e-01,5.923728011559517004e-01
2.350000000051295501e-01,4.154717179842346009e-01,5.918476449855004651e-01
2.400000000052386895e-01,4.156467920220790480e-01,5.912969728707728745e-01
2.450000000053478288e-01,4.158284601880460896e-01,5.907202988127747689e-01
2.500000000054569682e-01,4.160167623086841737e-01,5.901171497163020252e-01
2.550000000055661076e-01,4.162117331914006457e-01,5.894870655316361008e-01
2.600000000056752469e-01,4.164134026692987156e-01,5.888295993831230701e-01
2.650000000057843863e-01,4.166217956463575955e-01,5.881443176858309752e-01
2.700000000058935257e-01,4.168369321427578544e-01,5.874308002513812799e-01
2.750000000060026650e-01,4.170588273401878432e-01,5.866886403839789432e-01
2.800000000061118044e-01,4.172874916269863066e-01,5.859174449675750296e-01
2.850000000062209438e-01,4.175229306429864562e-01,5.851168345450534769e-01
2.900000000063300831e-01,4.177651453239778490e-01,5.842864433902444921e-01
2.950000000064392225e-01,4.180141319456966986e-01,5.834259195735381764e-01
3.000000000065483619e-01,4.182698821673027645e-01,5.825349250217579655e-01
3.050000000066575012e-01,4.185323830742743723e-01,5.816131355729866614e-01
3.100000000067666406e-01,4.188016172207258414e-01,5.806602410269212644e-01
3.150000000068757799e-01,4.190775626711302770e-01,5.796759451913244821e-01
3.200000000069849193e-01,4.193601930414561085e-01,5.786599659250918348e-01
3.250000000070940587e-01,4.196494775397527910e-01,5.776120351783988749e-01
3.300000000072031980e-01,4.199453810062155346e-01,5.765318990303938129e-01
3.350000000073123374e-01,4.202478639527844617e-01,5.754193177248358992e-01
3.400000000074214768e-01,4.205568826023560747e-01,5.742740657040572572e-01
3.450000000075306161e-01,4.208723889276769770e-01,5.730959316416101013e-01
3.500000000076397555e-01,4.211943306900165496e-01,5.718847184739165312e-01
3.550000000077488949e-01,4.215226514777288269e-01,5.706402434312206617e-01
3.600000000078580342e-01,4.218572907448149278e-01,5.693623380681246404e-01
3.650000000079671736e-01,4.221981838496188799e-01,5.680508482939512493e-01
3.700000000080763130e-01,4.225452620937985571e-01,5.667056344031704551e-01
3.750000000081854523e-01,4.228984527617232203e-01,5.653265711060915244e-01
3.800000000082945917e-01,4.232576791604529820e-01,5.639135475600171032e-01
3.850000000084037310e-01,4.236228606604879321e-01,5.624664674010212417e-01
3.900000000085128704e-01,4.239939127374598438e-01,5.609852487764972473e-01
3.950000000086220098e-01,4.243707433955017372e-01,5.594698086988181274e-01
4.000000000087311491e-01,4.247532681635378671e-01,5.579201610742728912e-01
4.050000000088402885e-01,4.251413961662681706e-01,5.563361637688450934e-01
4.100000000089494279e-01,4.255350067399125691e-01,5.547178556067067223e-01
4.150000000090585672e-01,4.259340026773423271e-01,5.530652346789386442e-01
4.200000000091677066e-01,4.263382927108645970e-01,5.513782845341399508e-01
4.250000000092768460e-01,4.267477576022109531e-01,5.496570283209769592e-01
4.300000000093859853e-01,4.271622775577935682e-01,5.479015083759256610e-01
4.350000000094951247e-01,4.275817400145188740e-01,5.461117728450716191e-01
4.400000000096042641e-01,4.280060255486212162e-01,5.442878852659593925e-01
4.450000000097134034e-01,4.284350079043640624e-01,5.424299269817484115e-01
4.500000000098225428e-01,4.288685595802224082e-01,5.405379935526507529e-01
4.550000000099316821e-01,4.293065508224352955e-01,5.386121948002035031e-01
4.600000000100408215e-01,4.297488478995062366e-01,5.366526560494507825e-01
4.650000000101499609e-01,4.301953139144424898e-01,5.346595179246136365e-01
4.700000000102591002e-01,4.306458093917620022e-01,5.326329360595661866e-01
4.750000000103682396e-01,4.311001920276146815e-01,5.305730813013534997e-01
4.800000000104773790e-01,4.315583166807598348e-01,5.284801398374493475e-01
4.850000000105865183e-01,4.320200356120130203e-01,5.263543131771509787e-01
4.900000000106956577e-01,4.324851986065223475e-01,5.241958181877806044e-01
4.950000000108047971e-01,4.329536530440418196e-01,5.220048871658320433e-01
5.000000000109139364e-01,4.334252440265272677e-01,5.197817678810592312e-01
5.050000000110230758e-01,4.338998145219931657e-01,5.175267236123322068e-01
5.100000000111322151e-01,4.343772054969881613e-01,5.152400331909471332e-01
5.150000000112413545e-01,4.348572560563210843e-01,5.129219910413349570e-01
5.200000000113504939e-01,4.353398035957010137e-01,5.105729072154105985e-01
5.250000000114596332e-01,4.358246839605314782e-01,5.081931074238240642e-01
5.300000000115687726e-01,4.363117316105183940e-01,5.057829330638664578e-01
5.350000000116779120e-01,4.368007797924534086e-01,5.033427412421561664e-01
5.400000000117870513e-01,4.372916607209528794e-01,5.008729047916741228e-01
5.450000000118961907e-01,4.377842057665080611e-01,4.983738122829097228e-01
5.500000000120053301e-01,4.382782456510718183e-01,4.958458680283255315e-01
5.550000000121144694e-01,4.387736106513042134e-01,4.932894920793799987e-01
5.600000000122236088e-01,4.392701308092910040e-01,4.907051202154764646e-01
5.650000000123327482e-01,4.397676361505897247e-01,4.880932039241525078e-01
