0.000000000000000000e+00,4.127740986162595771e-01,5.992625357273069220e-01
5.000000000109139364e-03,4.127740986162595771e-01,5.992625357273069220e-01
1.000000000021827873e-02,4.127736990134552308e-01,5.992624970865831902e-01
1.500000000032741809e-02,4.127740225995473189e-01,5.992625290290214402e-01
2.000000000043655746e-02,4.127737045419215822e-01,5.992626136153585970e-01
2.500000000054569682e-02,4.127724447719019474e-01,5.992627905065570637e-01
3.000000000065483619e-02,4.127702106893383349e-01,5.992630742302069713e-01
3.500000000076397555e-02,4.127666260336251280e-01,5.992634555389763085e-01
4.000000000087311491e-02,4.127612144188821386e-01,5.992639156259209621e-01
4.500000000098225428e-02,4.127535681715758242e-01,5.992644179131444426e-01
5.000000000109139364e-02,4.127432660942670362e-01,5.992649283283220107e-01
5.500000000120053301e-02,4.127298483117157191e-01,5.992653881295257889e-01
6.000000000130967237e-02,4.127128323439652746e-01,5.992657286297534691e-01
6.500000000141881173e-02,4.126917241690175597e-01,5.992658751328144850e-01
7.000000000152795110e-02,4.126660179827205122e-01,5.992657421255973560e-01
7.500000000163709046e-02,4.126351937682991022e-01,5.992652338951681701e-01
8.000000000174622983e-02,4.125987190501274604e-01,5.992642468986681958e-01
8.500000000185536919e-02,4.125560521667697156e-01,5.992626699287829650e-01
9.000000000196450856e-02,4.125066435588969904e-01,5.992603841499246631e-01
9.500000000207364792e-02,4.124499363253651962e-01,5.992572638766184845e-01
1.000000000021827873e-01,4.123853675592289991e-01,5.992531772021301162e-01
1.050000000022919266e-01,4.123123698057514219e-01,5.992479863854954791e-01
1.100000000024010660e-01,4.122303721028673928e-01,5.992415483209183602e-01
1.150000000025102054e-01,4.121388009341307446e-01,5.992337150458084682e-01
1.200000000026193447e-01,4.120370812610616440e-01,5.992243341867694584e-01
1.250000000027284841e-01,4.119246374923355436e-01,5.992132493826667350e-01
1.300000000028376235e-01,4.118008943544073652e-01,5.992003007107865598e-01
1.350000000029467628e-01,4.116652777245898842e-01,5.991853250966812094e-01
1.400000000030559022e-01,4.115172154330745680e-01,5.991681567035872513e-01
1.450000000031650416e-01,4.113561380150192459e-01,5.991486273095969484e-01
1.500000000032741809e-01,4.111814794171824716e-01,5.991265666725347216e-01
1.550000000033833203e-01,4.109926776680789540e-01,5.991018028801220474e-01
1.600000000034924597e-01,4.107891755116037102e-01,5.990741626864526381e-01
1.650000000036015990e-01,4.105704210040236890e-01,5.990434718358554900e-01
1.700000000037107384e-01,4.103358680771622691e-01,5.990095553740024670e-01
1.750000000038198777e-01,4.100849770699226959e-01,5.989722379463818802e-01
1.800000000039290171e-01,4.098172152292841042e-01,5.989313440846282255e-01
1.850000000040381565e-01,4.095320571822113065e-01,5.988866984810305993e-01
1.900000000041472958e-01,4.092289853800585853e-01,5.988381262514382852e-01
1.950000000042564352e-01,4.089074905168323948e-01,5.987854531868768149e-01
2.000000000043655746e-01,4.085670719225111269e-01,5.987285059941880316e-01
2.050000000044747139e-01,4.082072379326581735e-01,5.986671125259850346e-01
2.100000000045838533e-01,4.078275062355141145e-01,5.986011020001958949e-01
2.150000000046929927e-01,4.074274041976098104e-01,5.985303052095010123e-01
2.200000000048021320e-01,4.070064691689597725e-01,5.984545547209372263e-01
2.250000000049112714e-01,4.065642487688095885e-01,5.983736850659525652e-01
2.300000000050204108e-01,4.061003011528498408e-01,5.982875329211878590e-01
2.350000000051295501e-01,4.056141952627875247e-01,5.981959372802539976e-01
2.400000000052386895e-01,4.051055110591008646e-01,5.980987396167665171e-01
2.450000000053478288e-01,4.045738397377520723e-01,5.979957840389104051e-01
2.500000000054569682e-01,4.040187839316170537e-01,5.978869174357743788e-01
2.550000000055661076e-01,4.034399578973227873e-01,5.977719896157117629e-01
2.600000000056752469e-01,4.028369876881563449e-01,5.976508534369708858e-01
2.650000000057843863e-01,4.022095113136746614e-01,5.975233649308274719e-01
2.700000000058935257e-01,4.015571788866099112e-01,5.973893834174460737e-01
2.750000000060026650e-01,4.008796527576231616e-01,5.972487716146969161e-01
2.800000000061118044e-01,4.001766076384261073e-01,5.971013957401433148e-01
2.850000000062209438e-01,3.994477307137811462e-01,5.969471256063988429e-01
2.900000000063300831e-01,3.986927217428385406e-01,5.967858347100607475e-01
2.950000000064392225e-01,3.979112931502358785e-01,5.966174003144111282e-01
3.000000000065483619e-01,3.971031701073933773e-01,5.964417035260636268e-01
3.050000000066575012e-01,3.962680906043782314e-01,5.962586293657375913e-01
3.100000000067666406e-01,3.954058055127013249e-01,5.960680668333222521e-01
3.150000000068757799e-01,3.945160786393810404e-01,5.958699089673960003e-01
3.200000000069849193e-01,3.935986867726108951e-01,5.956640528993428774e-01
3.250000000070940587e-01,3.926534197192998454e-01,5.954503999022230376e-01
3.300000000072031980e-01,3.916800803347793569e-01,5.952288554345200877e-01
3.350000000073123374e-01,3.906784845449517984e-01,5.949993291788974181e-01
3.400000000074214768e-01,3.896484613610835535e-01,5.947617350760886490e-01
3.450000000075306161e-01,3.885898528875072477e-01,5.945159913540333241e-01
3.500000000076397555e-01,3.875025143224302693e-01,5.942620205523548860e-01
3.550000000077488949e-01,3.863863139520452017e-01,5.939997495422909557e-01
3.600000000078580342e-01,3.852411331381380699e-01,5.937291095421661780e-01
3.650000000079671736e-01,3.840668662993665938e-01,5.934500361284913428e-01
3.700000000080763130e-01,3.828634208863774813e-01,5.931624692427774903e-01
3.750000000081854523e-01,3.816307173509100314e-01,5.928663531941367193e-01
3.800000000082945917e-01,3.803686891090544142e-01,5.925616366577389771e-01
3.850000000084037310e-01,3.790772824987998502e-01,5.922482726692048782e-01
3.900000000085128704e-01,3.777564567320015887e-01,5.919262186149897298e-01
3.950000000086220098e-01,3.764061838409251126e-01,5.915954362188274862e-01
4.000000000087311491e-01,3.750264486194872515e-01,5.912558915242939195e-01
4.050000000088402885e-01,3.736172485593213799e-01,5.909075548735561734e-01
4.100000000089494279e-01,3.721785937808100297e-01,5.905504008823589945e-01
4.150000000090585672e-01,3.707105069592183111e-01,5.901844084113172517e-01
4.200000000091677066e-01,3.692130232460514305e-01,5.898095605335778036e-01
4.250000000092768460e-01,3.676861901857828019e-01,5.894258444989116663e-01
4.300000000093859853e-01,3.661300676280954125e-01,5.890332516943082020e-01
4.350000000094951247e-01,3.645447276357859923e-01,5.886317776011446012e-01
4.400000000096042641e-01,3.629302543884746490e-01,5.882214217490067121e-01
4.450000000097134034e-01,3.612867440822926102e-01,5.878021876662509193e-01
4.500000000098225428e-01,3.596143048257158248e-01,5.873740828273873449e-01
4.550000000099316821e-01,3.579130565317099055e-01,5.869371185973951688e-01
4.600000000100408215e-01,3.561831308063821977e-01,5.864913101730705458e-01
4.650000000101499609e-01,3.544246708343430918e-01,5.860366765215238027e-01
4.700000000102591002e-01,3.526378312609570465e-01,5.855732403159554789e-01
4.750000000103682396e-01,3.508227780717254052e-01,5.851010278688502098e-01
4.800000000104773790e-01,3.489796884690167245e-01,5.846200690627334495e-01
4.850000000105865183e-01,3.471087507463734845e-01,5.841303972786593413e-01
4.900000000106956577e-01,3.452101641606559745e-01,5.836320493226015982e-01
4.950000000108047971e-01,3.432841388022693230e-01,5.831250653499365777e-01
5.000000000109139364e-01,3.413308954637451209e-01,5.826094887882234952e-01
5.050000000110230758e-01,3.393506655069544742e-01,5.820853662584981603e-01
5.100000000111322151e-01,3.373436907292368114e-01,5.815527474953132714e-01
5.150000000112413545e-01,3.353102232287289985e-01,5.810116852657700726e-01
5.200000000113504939e-01,3.332505252692122277e-01,5.804622352878100466e-01
5.250000000114596332e-01,3.311648691447585113e-01,5.799044561480366511e-01
5.300000000115687726e-01,3.290535370445073493e-01,5.793384092193653023e-01
5.350000000116779120e-01,3.269168209178699991e-01,5.787641585788034782e-01
5.400000000117870513e-01,3.247550223404857550e-01,5.781817709256900084e-01
5.450000000118961907e-01,3.225684523812348270e-01,5.775913155007195154e-01
5.500000000120053301e-01,3.203574314706260084e-01,5.769928640061071645e-01
5.550000000121144694e-01,3.181222892708672201e-01,5.763864905272507722e-01
5.600000000122236088e-01,3.158633645479147489e-01,5.757722714562616417e-01
5.650000000123327482e-01,3.135810050457952247e-01,5.751502854177502622e-01
